sample,chromosome,start,end,segVal
HRR226278,5,127000001,128000000,2
HRR226278,5,128000001,129000000,2
HRR226278,5,129000001,130000000,2
HRR226278,5,130000001,131000000,2
HRR226278,5,131000001,132000000,2
HRR226278,5,132000001,133000000,2
HRR226278,5,133000001,134000000,2
HRR226278,5,135000001,136000000,2
HRR226278,5,138000001,139000000,2
HRR226278,5,139000001,140000000,2
HRR226278,5,140000001,141000000,2
HRR226278,5,141000001,142000000,1
HRR226278,5,142000001,143000000,2
HRR226278,5,143000001,144000000,2
HRR226278,5,144000001,145000000,2
HRR226278,5,145000001,146000000,2
HRR226278,5,146000001,147000000,2
HRR226278,5,147000001,148000000,2
HRR226278,5,148000001,149000000,2
HRR226278,5,149000001,150000000,2
HRR226278,5,150000001,151000000,2
HRR226278,5,151000001,152000000,2
HRR226278,5,153000001,154000000,3
HRR226278,5,154000001,155000000,2
HRR226278,5,155000001,156000000,2
HRR226278,5,156000001,157000000,2
HRR226278,5,157000001,158000000,2
HRR226278,5,158000001,159000000,2
HRR226278,5,159000001,160000000,2
HRR226278,5,161000001,162000000,2
HRR226278,5,162000001,163000000,2
HRR226278,5,165000001,166000000,2
HRR226278,5,167000001,168000000,2
HRR226278,5,168000001,169000000,2
HRR226278,5,169000001,170000000,2
HRR226278,5,171000001,172000000,2
HRR226278,5,172000001,173000000,2
HRR226278,5,173000001,174000000,2
HRR226278,5,174000001,175000000,2
HRR226278,5,175000001,176000000,2
HRR226278,5,176000001,177000000,1
HRR226278,5,178000001,179000000,2
HRR226278,5,179000001,180000000,1
HRR226278,5,180000001,181000000,1
HRR226278,6,2000001,3000000,2
HRR226278,6,4000001,5000000,2
HRR226278,6,5000001,6000000,2
HRR226278,6,6000001,7000000,2
HRR226278,6,7000001,8000000,2
HRR226278,6,8000001,9000000,2
HRR226278,6,9000001,10000000,2
HRR226278,6,10000001,11000000,2
HRR226278,6,11000001,12000000,2
HRR226278,6,12000001,13000000,2
HRR226278,6,13000001,14000000,2
HRR226278,6,14000001,15000000,2
HRR226278,6,15000001,16000000,2
HRR226278,6,16000001,17000000,2
HRR226278,6,17000001,18000000,2
HRR226278,6,18000001,19000000,2
HRR226278,6,19000001,20000000,2
HRR226278,6,20000001,21000000,2
HRR226278,6,21000001,22000000,2
HRR226278,6,22000001,23000000,2
HRR226278,6,23000001,24000000,2
HRR226278,6,24000001,25000000,2
HRR226278,6,25000001,26000000,2
HRR226278,6,26000001,27000000,2
HRR226278,6,27000001,28000000,2
HRR226278,6,28000001,29000000,2
HRR226278,6,30000001,31000000,2
HRR226278,6,31000001,32000000,1
HRR226278,6,33000001,34000000,2
HRR226278,6,34000001,35000000,2
HRR226278,6,35000001,36000000,2
HRR226278,6,36000001,37000000,2
HRR226278,6,37000001,38000000,2
HRR226278,6,38000001,39000000,2
HRR226278,6,39000001,40000000,2
HRR226278,6,40000001,41000000,2
HRR226278,6,41000001,42000000,2
HRR226278,6,42000001,43000000,2
HRR226278,6,44000001,45000000,2
HRR226278,6,45000001,46000000,2
HRR226278,6,46000001,47000000,2
HRR226278,6,47000001,48000000,2
HRR226278,6,48000001,49000000,2
HRR226278,6,49000001,50000000,2
HRR226278,6,50000001,51000000,2
HRR226278,6,51000001,52000000,2
HRR226278,6,52000001,53000000,2
HRR226278,6,53000001,54000000,2
HRR226278,6,55000001,56000000,2
HRR226278,6,56000001,57000000,2
HRR226278,6,62000001,63000000,2
HRR226278,6,63000001,64000000,2
HRR226278,6,64000001,65000000,2
HRR226278,6,65000001,66000000,2
HRR226278,6,66000001,67000000,2
HRR226278,6,67000001,68000000,2
HRR226278,6,68000001,69000000,2
HRR226278,6,69000001,70000000,2
HRR226278,6,70000001,71000000,2
HRR226278,6,71000001,72000000,2
HRR226278,6,73000001,74000000,2
HRR226278,6,74000001,75000000,2
HRR226278,6,75000001,76000000,2
HRR226278,6,77000001,78000000,2
HRR226278,6,78000001,79000000,2
HRR226278,6,79000001,80000000,2
HRR226278,6,80000001,81000000,2
HRR226278,6,81000001,82000000,2
HRR226278,6,82000001,83000000,2
HRR226278,6,83000001,84000000,2
HRR226278,6,84000001,85000000,2
HRR226278,6,85000001,86000000,2
HRR226278,6,86000001,87000000,3
HRR226278,6,87000001,88000000,2
HRR226278,6,89000001,90000000,2
HRR226278,6,90000001,91000000,2
HRR226278,6,92000001,93000000,2
HRR226278,6,93000001,94000000,2
HRR226278,6,95000001,96000000,2
HRR226278,6,97000001,98000000,2
HRR226278,6,98000001,99000000,2
HRR226278,6,99000001,100000000,2
HRR226278,6,100000001,101000000,2
HRR226278,6,101000001,102000000,2
HRR226278,6,102000001,103000000,2
HRR226278,6,103000001,104000000,2
HRR226278,6,105000001,106000000,2
HRR226278,6,106000001,107000000,2
HRR226278,6,107000001,108000000,2
HRR226278,6,108000001,109000000,2
HRR226278,6,109000001,110000000,2
HRR226278,6,110000001,111000000,2
HRR226278,6,111000001,112000000,2
HRR226278,6,112000001,113000000,2
HRR226278,6,113000001,114000000,2
HRR226278,6,115000001,116000000,2
HRR226278,6,116000001,117000000,2
HRR226278,6,117000001,118000000,2
HRR226278,6,118000001,119000000,2
HRR226278,6,119000001,120000000,2
HRR226278,6,120000001,121000000,2
HRR226278,6,121000001,122000000,2
HRR226278,6,123000001,124000000,2
HRR226278,6,124000001,125000000,2
HRR226278,6,125000001,126000000,2
HRR226278,6,128000001,129000000,2
HRR226278,6,129000001,130000000,2
HRR226278,6,130000001,131000000,2
HRR226278,6,131000001,132000000,2
HRR226278,6,134000001,135000000,2
HRR226278,6,135000001,136000000,2
HRR226278,6,136000001,137000000,2
HRR226278,6,137000001,138000000,2
HRR226278,6,139000001,140000000,2
HRR226278,6,140000001,141000000,2
HRR226278,6,141000001,142000000,2
HRR226278,6,142000001,143000000,2
HRR226278,6,144000001,145000000,2
HRR226278,6,145000001,146000000,2
HRR226278,6,146000001,147000000,2
HRR226278,6,147000001,148000000,2
HRR226278,6,148000001,149000000,2
HRR226278,6,149000001,150000000,2
HRR226278,6,150000001,151000000,2
HRR226278,6,151000001,152000000,2
HRR226278,6,152000001,153000000,2
HRR226278,6,154000001,155000000,2
HRR226278,6,155000001,156000000,2
HRR226278,6,157000001,158000000,2
HRR226278,6,158000001,159000000,2
HRR226278,6,159000001,160000000,2
HRR226278,6,160000001,161000000,2
HRR226278,6,161000001,162000000,2
HRR226278,6,162000001,163000000,2
HRR226278,6,164000001,165000000,2
HRR226278,6,165000001,166000000,2
HRR226278,6,166000001,167000000,1
HRR226278,6,167000001,168000000,2
HRR226278,6,168000001,169000000,1
HRR226278,6,169000001,170000000,1
HRR226278,6,170000001,170805979,1
HRR226278,7,1,1000000,1
HRR226278,7,1000001,2000000,2
HRR226278,7,2000001,3000000,2
HRR226278,7,3000001,4000000,2
HRR226278,7,4000001,5000000,2
HRR226278,7,6000001,7000000,2
HRR226278,7,7000001,8000000,2
HRR226278,7,8000001,9000000,2
HRR226278,7,9000001,10000000,2
HRR226278,7,10000001,11000000,2
HRR226278,7,11000001,12000000,2
HRR226278,7,12000001,13000000,2
HRR226278,7,13000001,14000000,2
HRR226278,7,14000001,15000000,2
HRR226278,7,15000001,16000000,2
HRR226278,7,16000001,17000000,2
HRR226278,7,17000001,18000000,2
HRR226278,7,19000001,20000000,2
HRR226278,7,20000001,21000000,2
HRR226278,7,21000001,22000000,2
HRR226278,7,23000001,24000000,2
HRR226278,7,24000001,25000000,2
HRR226278,7,25000001,26000000,2
HRR226278,7,26000001,27000000,2
HRR226278,7,27000001,28000000,2
HRR226278,7,28000001,29000000,2
HRR226278,7,29000001,30000000,2
HRR226278,7,30000001,31000000,2
HRR226278,7,31000001,32000000,2
HRR226278,7,32000001,33000000,2
HRR226278,7,34000001,35000000,3
HRR226278,7,35000001,36000000,2
HRR226278,7,38000001,39000000,2
HRR226278,7,39000001,40000000,2
HRR226278,7,40000001,41000000,2
HRR226278,7,41000001,42000000,2
HRR226278,7,42000001,43000000,2
HRR226278,7,43000001,44000000,2
HRR226278,7,44000001,45000000,2
HRR226278,7,46000001,47000000,2
HRR226278,7,47000001,48000000,2
HRR226278,7,48000001,49000000,2
HRR226278,7,49000001,50000000,2
HRR226278,7,50000001,51000000,2
HRR226278,7,51000001,52000000,2
HRR226278,7,52000001,53000000,2
HRR226278,7,53000001,54000000,2
HRR226278,7,54000001,55000000,2
HRR226278,7,70000001,71000000,2
HRR226278,7,71000001,72000000,3
HRR226278,7,73000001,74000000,2
HRR226278,7,74000001,75000000,2
HRR226278,7,75000001,76000000,2
HRR226278,7,77000001,78000000,2
HRR226278,7,78000001,79000000,2
HRR226278,7,79000001,80000000,2
HRR226278,7,80000001,81000000,2
HRR226278,7,81000001,82000000,2
HRR226278,7,82000001,83000000,2
HRR226278,7,84000001,85000000,2
HRR226278,7,85000001,86000000,2
HRR226278,7,86000001,87000000,2
HRR226278,7,87000001,88000000,2
HRR226278,7,88000001,89000000,2
HRR226278,7,89000001,90000000,2
HRR226278,7,90000001,91000000,2
HRR226278,7,91000001,92000000,2
HRR226278,7,92000001,93000000,2
HRR226278,7,93000001,94000000,2
HRR226278,7,94000001,95000000,2
HRR226278,7,96000001,97000000,2
HRR226278,7,97000001,98000000,2
HRR226278,7,98000001,99000000,3
HRR226278,7,99000001,100000000,2
HRR226278,7,100000001,101000000,2
HRR226278,7,101000001,102000000,3
HRR226278,7,102000001,103000000,2
HRR226278,7,103000001,104000000,2
HRR226278,7,105000001,106000000,2
HRR226278,7,106000001,107000000,2
HRR226278,7,107000001,108000000,2
HRR226278,7,108000001,109000000,2
HRR226278,7,109000001,110000000,2
HRR226278,7,110000001,111000000,3
HRR226278,7,111000001,112000000,2
HRR226278,7,113000001,114000000,2
HRR226278,7,114000001,115000000,2
HRR226278,7,115000001,116000000,2
HRR226278,7,116000001,117000000,2
HRR226278,7,118000001,119000000,2
HRR226278,7,119000001,120000000,2
HRR226278,7,120000001,121000000,2
HRR226278,7,121000001,122000000,2
HRR226278,7,122000001,123000000,2
HRR226278,7,123000001,124000000,2
HRR226278,7,124000001,125000000,2
HRR226278,7,125000001,126000000,2
HRR226278,7,126000001,127000000,2
HRR226278,7,127000001,128000000,2
HRR226278,7,128000001,129000000,2
HRR226278,7,129000001,130000000,2
HRR226278,7,131000001,132000000,2
HRR226278,7,132000001,133000000,2
HRR226278,7,133000001,134000000,2
HRR226278,7,134000001,135000000,2
HRR226278,7,135000001,136000000,2
HRR226278,7,136000001,137000000,2
HRR226278,7,137000001,138000000,2
HRR226278,7,138000001,139000000,2
HRR226278,7,139000001,140000000,2
HRR226278,7,140000001,141000000,2
HRR226278,7,144000001,145000000,2
HRR226278,7,146000001,147000000,2
HRR226278,7,147000001,148000000,2
HRR226278,7,148000001,149000000,2
HRR226278,7,149000001,150000000,1
HRR226278,7,151000001,152000000,2
HRR226278,7,152000001,153000000,2
HRR226278,7,154000001,155000000,3
HRR226278,7,155000001,156000000,1
HRR226278,7,156000001,157000000,2
HRR226278,7,157000001,158000000,1
HRR226278,7,158000001,159000000,1
HRR226278,8,1,1000000,2
HRR226278,8,1000001,2000000,1
HRR226278,8,3000001,4000000,2
HRR226278,8,4000001,5000000,2
HRR226278,8,5000001,6000000,2
HRR226278,8,6000001,7000000,2
HRR226278,8,9000001,10000000,2
HRR226278,8,10000001,11000000,2
HRR226278,8,11000001,12000000,2
HRR226278,8,14000001,15000000,2
HRR226278,8,15000001,16000000,2
HRR226278,8,17000001,18000000,2
HRR226278,8,19000001,20000000,2
HRR226278,8,21000001,22000000,2
HRR226278,8,22000001,23000000,2
HRR226278,8,23000001,24000000,2
HRR226278,8,24000001,25000000,2
HRR226278,8,25000001,26000000,2
HRR226278,8,26000001,27000000,2
HRR226278,8,27000001,28000000,2
HRR226278,8,28000001,29000000,2
HRR226278,8,29000001,30000000,2
HRR226278,8,30000001,31000000,2
HRR226278,8,31000001,32000000,2
HRR226278,8,34000001,35000000,2
HRR226278,8,35000001,36000000,2
HRR226278,8,37000001,38000000,2
HRR226278,8,38000001,39000000,2
HRR226278,8,39000001,40000000,2
HRR226278,8,41000001,42000000,2
HRR226278,8,42000001,43000000,2
HRR226278,8,47000001,48000000,2
HRR226278,8,48000001,49000000,2
HRR226278,8,49000001,50000000,2
HRR226278,8,51000001,52000000,2
HRR226278,8,52000001,53000000,2
HRR226278,8,53000001,54000000,2
HRR226278,8,54000001,55000000,2
HRR226278,8,55000001,56000000,2
HRR226278,8,57000001,58000000,2
HRR226278,8,58000001,59000000,2
HRR226278,8,59000001,60000000,2
HRR226278,8,60000001,61000000,2
HRR226278,8,62000001,63000000,2
HRR226278,8,63000001,64000000,2
HRR226278,8,64000001,65000000,2
HRR226278,8,65000001,66000000,2
HRR226278,8,66000001,67000000,2
HRR226278,8,68000001,69000000,2
HRR226278,8,70000001,71000000,2
HRR226278,8,71000001,72000000,2
HRR226278,8,73000001,74000000,2
HRR226278,8,75000001,76000000,2
HRR226278,8,77000001,78000000,2
HRR226278,8,78000001,79000000,2
HRR226278,8,79000001,80000000,2
HRR226278,8,80000001,81000000,2
HRR226278,8,81000001,82000000,2
HRR226278,8,82000001,83000000,2
HRR226278,8,83000001,84000000,2
HRR226278,8,84000001,85000000,2
HRR226278,8,85000001,86000000,2
HRR226278,8,86000001,87000000,2
HRR226278,8,87000001,88000000,2
HRR226278,8,88000001,89000000,2
HRR226278,8,89000001,90000000,2
HRR226278,8,90000001,91000000,2
HRR226278,8,91000001,92000000,2
HRR226278,8,92000001,93000000,2
HRR226278,8,93000001,94000000,2
HRR226278,8,94000001,95000000,2
HRR226278,8,95000001,96000000,2
HRR226278,8,96000001,97000000,2
HRR226278,8,98000001,99000000,2
HRR226278,8,100000001,101000000,2
HRR226278,8,101000001,102000000,2
HRR226278,8,104000001,105000000,2
HRR226278,8,105000001,106000000,2
HRR226278,8,106000001,107000000,2
HRR226278,8,107000001,108000000,2
HRR226278,8,109000001,110000000,2
HRR226278,8,112000001,113000000,2
HRR226278,8,113000001,114000000,2
HRR226278,8,114000001,115000000,2
HRR226278,8,115000001,116000000,2
HRR226278,8,116000001,117000000,2
HRR226278,8,117000001,118000000,2
HRR226278,8,118000001,119000000,3
HRR226278,8,119000001,120000000,2
HRR226278,8,121000001,122000000,2
HRR226278,8,122000001,123000000,3
HRR226278,8,123000001,124000000,2
HRR226278,8,124000001,125000000,2
HRR226278,8,125000001,126000000,2
HRR226278,8,126000001,127000000,2
HRR226278,8,128000001,129000000,2
HRR226278,8,129000001,130000000,2
HRR226278,8,130000001,131000000,2
HRR226278,8,131000001,132000000,2
HRR226278,8,132000001,133000000,2
HRR226278,8,134000001,135000000,2
HRR226278,8,135000001,136000000,3
HRR226278,8,136000001,137000000,2
HRR226278,8,137000001,138000000,2
HRR226278,8,138000001,139000000,2
HRR226278,8,139000001,140000000,2
HRR226278,8,140000001,141000000,2
HRR226278,8,141000001,142000000,2
HRR226278,8,142000001,143000000,2
HRR226278,8,143000001,144000000,3
HRR226278,8,144000001,145000000,2
HRR226278,9,1,1000000,2
HRR226278,9,1000001,2000000,3
HRR226278,9,2000001,3000000,2
HRR226278,9,3000001,4000000,2
HRR226278,9,4000001,5000000,2
HRR226278,9,6000001,7000000,2
HRR226278,9,7000001,8000000,2
HRR226278,9,8000001,9000000,2
HRR226278,9,10000001,11000000,2
HRR226278,9,11000001,12000000,2
HRR226278,9,12000001,13000000,2
HRR226278,9,13000001,14000000,2
HRR226278,9,14000001,15000000,2
HRR226278,9,16000001,17000000,2
HRR226278,9,17000001,18000000,2
HRR226278,9,19000001,20000000,2
HRR226278,9,20000001,21000000,2
HRR226278,9,21000001,22000000,2
HRR226278,9,22000001,23000000,2
HRR226278,9,23000001,24000000,2
HRR226278,9,24000001,25000000,2
HRR226278,9,25000001,26000000,2
HRR226278,9,26000001,27000000,2
HRR226278,9,27000001,28000000,2
HRR226278,9,28000001,29000000,2
HRR226278,9,29000001,30000000,2
HRR226278,9,30000001,31000000,2
HRR226278,9,32000001,33000000,2
HRR226278,9,35000001,36000000,2
HRR226278,9,37000001,38000000,1
HRR226278,9,38000001,39000000,2
HRR226278,9,69000001,70000000,2
HRR226278,9,70000001,71000000,2
HRR226278,9,71000001,72000000,2
HRR226278,9,73000001,74000000,2
HRR226278,9,74000001,75000000,2
HRR226278,9,75000001,76000000,2
HRR226278,9,76000001,77000000,2
HRR226278,9,77000001,78000000,2
HRR226278,9,83000001,84000000,2
HRR226278,9,84000001,85000000,2
HRR226278,9,85000001,86000000,2
HRR226278,9,86000001,87000000,2
HRR226278,9,87000001,88000000,2
HRR226278,9,88000001,89000000,2
HRR226278,9,89000001,90000000,2
HRR226278,9,90000001,91000000,2
HRR226278,9,91000001,92000000,2
HRR226278,9,93000001,94000000,2
HRR226278,9,94000001,95000000,2
HRR226278,9,96000001,97000000,2
HRR226278,9,97000001,98000000,2
HRR226278,9,98000001,99000000,2
HRR226278,9,99000001,100000000,2
HRR226278,9,100000001,101000000,2
HRR226278,9,101000001,102000000,2
HRR226278,9,102000001,103000000,2
HRR226278,9,103000001,104000000,2
HRR226278,9,104000001,105000000,2
HRR226278,9,105000001,106000000,2
HRR226278,9,106000001,107000000,2
HRR226278,9,107000001,108000000,2
HRR226278,9,108000001,109000000,3
HRR226278,9,109000001,110000000,2
HRR226278,9,110000001,111000000,2
HRR226278,9,111000001,112000000,2
HRR226278,9,112000001,113000000,2
HRR226278,9,113000001,114000000,2
HRR226278,9,114000001,115000000,2
HRR226278,9,115000001,116000000,3
HRR226278,9,116000001,117000000,2
HRR226278,9,118000001,119000000,2
HRR226278,9,119000001,120000000,2
HRR226278,9,120000001,121000000,2
HRR226278,9,121000001,122000000,2
HRR226278,9,123000001,124000000,2
HRR226278,9,124000001,125000000,2
HRR226278,9,125000001,126000000,1
HRR226278,9,126000001,127000000,2
HRR226278,9,127000001,128000000,2
HRR226278,9,128000001,129000000,2
HRR226278,9,130000001,131000000,2
HRR226278,9,131000001,132000000,2
HRR226278,9,132000001,133000000,2
HRR226278,9,133000001,134000000,1
HRR226278,9,135000001,136000000,2
HRR226278,9,136000001,137000000,4
HRR226278,9,137000001,138000000,3
HRR226278,10,1,1000000,2
HRR226278,10,1000001,2000000,2
HRR226278,10,3000001,4000000,2
HRR226278,10,4000001,5000000,2
HRR226278,10,5000001,6000000,2
HRR226278,10,6000001,7000000,2
HRR226278,10,7000001,8000000,2
HRR226278,10,8000001,9000000,2
HRR226278,10,9000001,10000000,2
HRR226278,10,10000001,11000000,2
HRR226278,10,11000001,12000000,2
HRR226278,10,12000001,13000000,2
HRR226278,10,13000001,14000000,2
HRR226278,10,14000001,15000000,2
HRR226278,10,15000001,16000000,2
HRR226278,10,16000001,17000000,2
HRR226278,10,17000001,18000000,2
HRR226278,10,18000001,19000000,2
HRR226278,10,20000001,21000000,2
HRR226278,10,21000001,22000000,2
HRR226278,10,22000001,23000000,2
HRR226278,10,23000001,24000000,2
HRR226278,10,24000001,25000000,2
HRR226278,10,27000001,28000000,2
HRR226278,10,28000001,29000000,2
HRR226278,10,29000001,30000000,2
HRR226278,10,31000001,32000000,2
HRR226278,10,32000001,33000000,2
HRR226278,10,33000001,34000000,2
HRR226278,10,34000001,35000000,2
HRR226278,10,35000001,36000000,2
HRR226278,10,43000001,44000000,2
HRR226278,10,44000001,45000000,2
HRR226278,10,48000001,49000000,2
HRR226278,10,49000001,50000000,2
HRR226278,10,50000001,51000000,2
HRR226278,10,51000001,52000000,2
HRR226278,10,52000001,53000000,2
HRR226278,10,53000001,54000000,2
HRR226278,10,54000001,55000000,2
HRR226278,10,56000001,57000000,2
HRR226278,10,58000001,59000000,2
HRR226278,10,60000001,61000000,2
HRR226278,10,61000001,62000000,2
HRR226278,10,62000001,63000000,2
HRR226278,10,63000001,64000000,2
HRR226278,10,64000001,65000000,2
HRR226278,10,65000001,66000000,2
HRR226278,10,66000001,67000000,2
HRR226278,10,67000001,68000000,2
HRR226278,10,68000001,69000000,1
HRR226278,10,70000001,71000000,2
HRR226278,10,71000001,72000000,2
HRR226278,10,72000001,73000000,2
HRR226278,10,73000001,74000000,2
HRR226278,10,74000001,75000000,2
HRR226278,10,75000001,76000000,2
HRR226278,10,76000001,77000000,2
HRR226278,10,78000001,79000000,2
HRR226278,10,80000001,81000000,2
HRR226278,10,81000001,82000000,2
HRR226278,10,82000001,83000000,2
HRR226278,10,83000001,84000000,2
HRR226278,10,84000001,85000000,2
HRR226278,10,85000001,86000000,2
HRR226278,10,86000001,87000000,2
HRR226278,10,87000001,88000000,2
HRR226278,10,90000001,91000000,2
HRR226278,10,91000001,92000000,2
HRR226278,10,92000001,93000000,2
HRR226278,10,93000001,94000000,2
HRR226278,10,94000001,95000000,2
HRR226278,10,95000001,96000000,2
HRR226278,10,96000001,97000000,2
HRR226278,10,97000001,98000000,2
HRR226278,10,98000001,99000000,2
HRR226278,10,99000001,100000000,2
HRR226278,10,101000001,102000000,2
HRR226278,10,102000001,103000000,2
HRR226278,10,103000001,104000000,2
HRR226278,10,104000001,105000000,2
HRR226278,10,105000001,106000000,2
HRR226278,10,106000001,107000000,2
HRR226278,10,107000001,108000000,2
HRR226278,10,108000001,109000000,2
HRR226278,10,109000001,110000000,2
HRR226278,10,110000001,111000000,1
HRR226278,10,111000001,112000000,3
HRR226278,10,113000001,114000000,2
HRR226278,10,114000001,115000000,2
HRR226278,10,116000001,117000000,2
HRR226278,10,117000001,118000000,2
HRR226278,10,118000001,119000000,2
HRR226278,10,119000001,120000000,2
HRR226278,10,120000001,121000000,2
HRR226278,10,121000001,122000000,2
HRR226278,10,122000001,123000000,2
HRR226278,10,124000001,125000000,2
HRR226278,10,126000001,127000000,2
HRR226278,10,127000001,128000000,2
HRR226278,10,128000001,129000000,2
HRR226278,10,129000001,130000000,1
HRR226278,10,130000001,131000000,2
HRR226278,10,131000001,132000000,2
HRR226278,10,132000001,133000000,1
HRR226278,11,1,1000000,1
HRR226278,11,1000001,2000000,4
HRR226278,11,2000001,3000000,2
HRR226278,11,3000001,4000000,2
HRR226278,11,4000001,5000000,3
HRR226278,11,5000001,6000000,2
HRR226278,11,6000001,7000000,2
HRR226278,11,7000001,8000000,2
HRR226278,11,9000001,10000000,2
HRR226278,11,11000001,12000000,2
HRR226278,11,12000001,13000000,2
HRR226278,11,13000001,14000000,2
HRR226278,11,14000001,15000000,2
HRR226278,11,15000001,16000000,2
HRR226278,11,16000001,17000000,2
HRR226278,11,17000001,18000000,2
HRR226278,11,18000001,19000000,2
HRR226278,11,19000001,20000000,2
HRR226278,11,20000001,21000000,2
HRR226278,11,21000001,22000000,2
HRR226278,11,22000001,23000000,2
HRR226278,11,23000001,24000000,2
HRR226278,11,25000001,26000000,2
HRR226278,11,26000001,27000000,2
HRR226278,11,28000001,29000000,2
HRR226278,11,29000001,30000000,2
HRR226278,11,30000001,31000000,2
HRR226278,11,31000001,32000000,2
HRR226278,11,32000001,33000000,2
HRR226278,11,33000001,34000000,2
HRR226278,11,34000001,35000000,2
HRR226278,11,35000001,36000000,2
HRR226278,11,36000001,37000000,2
HRR226278,11,37000001,38000000,2
HRR226278,11,38000001,39000000,2
HRR226278,11,39000001,40000000,2
HRR226278,11,40000001,41000000,2
HRR226278,11,41000001,42000000,2
HRR226278,11,42000001,43000000,2
HRR226278,11,43000001,44000000,2
HRR226278,11,44000001,45000000,2
HRR226278,11,45000001,46000000,2
HRR226278,11,46000001,47000000,2
HRR226278,11,48000001,49000000,5
HRR226278,11,55000001,56000000,3
HRR226278,11,56000001,57000000,2
HRR226278,11,57000001,58000000,2
HRR226278,11,58000001,59000000,2
HRR226278,11,59000001,60000000,2
HRR226278,11,60000001,61000000,2
HRR226278,11,61000001,62000000,2
HRR226278,11,62000001,63000000,2
HRR226278,11,63000001,64000000,2
HRR226278,11,66000001,67000000,2
HRR226278,11,67000001,68000000,2
HRR226278,11,68000001,69000000,2
HRR226278,11,69000001,70000000,2
HRR226278,11,70000001,71000000,3
HRR226278,11,72000001,73000000,2
HRR226278,11,74000001,75000000,2
HRR226278,11,75000001,76000000,2
HRR226278,11,76000001,77000000,1
HRR226278,11,77000001,78000000,2
HRR226278,11,78000001,79000000,2
HRR226278,11,79000001,80000000,2
HRR226278,11,80000001,81000000,2
HRR226278,11,82000001,83000000,2
HRR226278,11,83000001,84000000,2
HRR226278,11,84000001,85000000,2
HRR226278,11,85000001,86000000,2
HRR226278,11,86000001,87000000,2
HRR226278,11,88000001,89000000,2
HRR226278,11,90000001,91000000,2
HRR226278,11,91000001,92000000,2
HRR226278,11,92000001,93000000,2
HRR226278,11,93000001,94000000,2
HRR226278,11,94000001,95000000,2
HRR226278,11,95000001,96000000,2
HRR226278,11,96000001,97000000,2
HRR226278,11,97000001,98000000,2
HRR226278,11,98000001,99000000,2
HRR226278,11,99000001,100000000,2
HRR226278,11,100000001,101000000,2
HRR226278,11,101000001,102000000,2
HRR226278,11,102000001,103000000,2
HRR226278,11,104000001,105000000,2
HRR226278,11,105000001,106000000,2
HRR226278,11,106000001,107000000,2
HRR226278,11,107000001,108000000,2
HRR226278,11,108000001,109000000,2
HRR226278,11,109000001,110000000,2
HRR226278,11,111000001,112000000,2
HRR226278,11,112000001,113000000,2
HRR226278,11,113000001,114000000,2
HRR226278,11,115000001,116000000,2
HRR226278,11,116000001,117000000,2
HRR226278,11,117000001,118000000,2
HRR226278,11,118000001,119000000,2
HRR226278,11,119000001,120000000,2
HRR226278,11,120000001,121000000,2
HRR226278,11,121000001,122000000,2
HRR226278,11,122000001,123000000,3
HRR226278,11,124000001,125000000,2
HRR226278,11,125000001,126000000,2
HRR226278,11,126000001,127000000,2
HRR226278,11,127000001,128000000,2
HRR226278,11,128000001,129000000,2
HRR226278,11,129000001,130000000,2
HRR226278,11,130000001,131000000,2
HRR226278,11,131000001,132000000,2
HRR226278,11,132000001,133000000,2
HRR226278,11,133000001,134000000,2
HRR226278,11,134000001,135000000,2
HRR226278,11,135000001,135086622,3
HRR226278,12,1000001,2000000,1
HRR226278,12,4000001,5000000,2
HRR226278,12,5000001,6000000,2
HRR226278,12,6000001,7000000,2
HRR226278,12,7000001,8000000,2
HRR226278,12,9000001,10000000,2
HRR226278,12,10000001,11000000,2
HRR226278,12,11000001,12000000,3
HRR226278,12,12000001,13000000,2
HRR226278,12,13000001,14000000,2
HRR226278,12,14000001,15000000,2
HRR226278,12,15000001,16000000,2
HRR226278,12,16000001,17000000,2
HRR226278,12,17000001,18000000,2
HRR226278,12,18000001,19000000,2
HRR226278,12,23000001,24000000,2
HRR226278,12,24000001,25000000,2
HRR226278,12,25000001,26000000,2
HRR226278,12,26000001,27000000,2
HRR226278,12,28000001,29000000,2
HRR226278,12,29000001,30000000,2
HRR226278,12,30000001,31000000,2
HRR226278,12,32000001,33000000,2
HRR226278,12,33000001,34000000,2
HRR226278,12,38000001,39000000,2
HRR226278,12,39000001,40000000,2
HRR226278,12,42000001,43000000,2
HRR226278,12,43000001,44000000,2
HRR226278,12,44000001,45000000,2
HRR226278,12,45000001,46000000,2
HRR226278,12,46000001,47000000,2
HRR226278,12,47000001,48000000,2
HRR226278,12,48000001,49000000,2
HRR226278,12,50000001,51000000,2
HRR226278,12,51000001,52000000,2
HRR226278,12,52000001,53000000,2
HRR226278,12,53000001,54000000,2
HRR226278,12,54000001,55000000,3
HRR226278,12,55000001,56000000,2
HRR226278,12,56000001,57000000,2
HRR226278,12,57000001,58000000,2
HRR226278,12,58000001,59000000,2
HRR226278,12,59000001,60000000,2
HRR226278,12,60000001,61000000,2
HRR226278,12,61000001,62000000,2
HRR226278,12,63000001,64000000,2
HRR226278,12,64000001,65000000,2
HRR226278,12,65000001,66000000,2
HRR226278,12,66000001,67000000,2
HRR226278,12,67000001,68000000,2
HRR226278,12,68000001,69000000,2
